date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2010q2,8.614638651581622,0.004385636104655521,10.447333154650227,0.08964315166054426,0.24548347361938,0.012009854239375898,0.07885308415225233
2010q3,49.713630061672326,0.005427937915742794,1.8103687034793146,0.0338980044345898,0.0900990099009901,0.014427157001414427,-0.055745147225954465
2010q4,23.021794620066757,0.004346517770570732,3.9093390191897655,0.057491056203818246,0.14407205697528278,0.010892333472978634,0.02359305176922845
2011q1,51.92963014267904,0.0233518921972081,1.7331145966709347,0.020124263697248446,0.049714946378024955,0.057688474265438744,-0.037366792506569796
2011q2,9.659931895573212,0.021995887725338305,9.316835871404399,0.1117008559269354,0.2665246824370579,0.0524834563018179,0.09157659222968696
2011q3,50.09286550652077,0.023111777553215765,1.7966630395357273,0.04540861231541546,0.11255201389730538,0.057285985537106614,-0.06629224361151995
2011q4,51.111557916569666,0.022438740980929427,1.7608541721015167,0.0321114242869144,0.07700707937942461,0.0538108148817593,-0.013297188028501057
2012q1,52.2337870296237,0.021813224267211998,1.7230226854690374,0.019753086419753086,0.045981875242427445,0.050777530942557915,-0.012358337867161315
2012q2,42.38939232409381,0.03321704838465039,2.1231726869753844,0.12997118155619597,0.31351529342894774,0.08012585979803893,0.11021809513644289
2012q3,56.64757795646205,0.0034248530167246987,1.5887704866953325,0.04273931160454364,0.09900171889461853,0.007933359777865925,-0.08723186995165233
2012q4,47.00068189566996,0.0036261697884269395,1.9148658353463472,0.06241196078157906,0.14388142241656485,0.008359591023085332,0.01967264917703542
2013q1,53.48241556854874,0.002818846809770123,1.6827960936926354,0.0252004904793449,0.055983467969190306,0.006262132882459766,-0.037211470302234165
2013q2,43.803688626734235,0.002561159939539831,2.054621490142528,0.1427251861389464,0.3102619489488576,0.005567556055858103,0.11752469565960151
2013q3,52.711401869158884,0.002114221128914301,1.7074104806280717,0.0,0.0,0.004421825463040214,-0.1427251861389464
