date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2011q2,12.46596069498631,0.009166579383981579,7.219660177189324,0.07683950156273955,0.12556423942169295,0.014979203990650943,0.008498492732397125
2011q3,13.115030194438281,0.008185584268390224,6.86235553145478,0.07469672468918494,0.11834992840639405,0.012969287691790215,-0.0021427768735546165
2011q4,13.173439528829965,0.007554698094253737,6.831928730764333,0.11206316906302556,0.18595288982975566,0.01253594694995414,0.037366444373840624
2012q1,13.753193246773389,0.007837234117398747,6.543934807366626,0.07538083735640078,0.11604609206654075,0.012065140476413971,-0.036682331706624785
2012q2,13.592193845000525,0.007524994998906363,6.621447650491224,0.08099355704516382,0.1261609157567422,0.011721429392186684,0.005612719688763049
