date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2009q4,16.087415222305953,0.012845317009737069,5.594435075885329,0.015224079418947637,0.03369366839814685,0.028429032710936407,0.06685220589369988
2010q1,15.713562753036436,0.010869219767996187,5.727536231884058,0.015159701255363103,0.03287614584051279,0.023571576263009167,-6.437816358453342e-05
2010q2,14.87093304651788,0.008885067354542848,6.052074857607812,0.0236935129454476,0.050365556458164096,0.018887083671811536,0.008533811690084495
2010q3,237.488986784141,0.037295386904761904,0.3789649415692821,0.07254464285714286,0.15098722415795587,0.07762291908633372,0.04885112991169527
2010q4,13.946158896913985,0.037890974084003576,6.453389830508475,0.026630920464700624,0.05472910927456382,0.07786960514233242,-0.045913722392442236
2011q1,13.866327219189007,0.015065409730115218,6.490543499900458,0.017071159546254818,0.03361418290328243,0.029664735825873267,-0.009559760918445806
2011q2,13.849990930527845,0.010008389822328807,6.498199201100124,0.014953187761253869,0.029173185004924964,0.01952604438264094,-0.0021179717850009494
2011q3,13.845980058439014,0.008745002987999748,6.500081584701237,0.014424058408899414,0.028076411768105887,0.017022137448702384,-0.0005291293523544544
2011q4,13.841997838876216,0.007481963124610315,6.501951600312256,0.013895074374276298,0.026984950700570835,0.014530358069538143,-0.0005289840346231166
2012q1,2.397518550054738,-0.008076570079979022,37.538812785388124,-0.010882391503867838,0.025554187192118227,0.01896551724137931,-0.024777465878144136
2012q2,2.4403825202759957,-0.00889547560643227,36.879464285714285,-0.005178522758244753,0.010469761675161868,0.01798457087753134,0.005703868745623085
2012q3,2.384770603228547,0.024059580148040282,37.73947895791583,0.05624317437204223,0.08346839546191248,0.035705924725373664,0.06142169713028699
2012q4,9.144154912742051,0.02367285603761233,9.84235294117647,0.030887341546152473,0.031227436823104693,0.023933513838748494,-0.025355832825889758
2013q1,9.59799594417273,0.023762730033946758,9.37695749440716,0.016973378595676256,0.017482517482517484,0.024475524475524476,-0.013913962950476217
2013q2,8.916504409575078,0.023454157782515993,10.09364161849711,0.044243070362473345,0.04429028815368197,0.023479188900747065,0.02726969176679709
2013q3,2.6705815101595385,0.023121387283236993,33.700525394045535,0.0674373795761079,0.09935483870967741,0.03406451612903226,0.023194309213634558
