date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2011q4,16.740770729832846,0.2184377988064229,5.376096564037864,-0.01600881169837449,-0.030197018197507974,0.4120337167967877,-0.0016882949737419203
2012q1,52.89102820974571,0.2159687630422189,1.7016118431862246,-0.0045835937451335,-0.008652892594378266,0.40770509217339496,0.011425217953240991
2012q2,53.1215484894023,0.2130961444270737,1.6942277203751865,0.005656107415912919,0.01065990646994914,0.40161630635028106,0.01023970116104642
2012q3,48.94265265611626,0.20328507461321732,1.838886842369646,0.012194564365901958,0.022931844540360007,0.3822770201976778,0.006538456949989039
2012q4,12.515811471036837,0.19024649581671144,7.190904098249748,0.038988404762274345,0.07474111765756115,0.36470421948461584,0.026793840396372386
2013q1,106.27374078857403,0.19159256426391058,0.846869596686638,-0.0006103039652804855,-0.0011366612248081885,0.3568317611377013,-0.03959870872755483
2013q2,97.79198970725838,0.1894895012845807,0.9203207774932916,-0.0032580310212894955,-0.0060160415376518655,0.3498974390445745,-0.00264772705600901
2013q3,89.78509819209589,0.1911050421432403,1.0023935130910513,-0.001391458458064804,-0.0026658820769626837,0.36613633969023285,0.0018665725632246916
2013q4,29.080759650011448,0.2070114787864987,3.0948297459610745,-0.0004906172047240019,-0.0008684929448690206,0.36645271935401713,0.000900841253340802
2014q1,91.38047356998285,0.2097430096176895,0.984893123048595,-0.005361851373685295,-0.009546432161368397,0.3734339639594108,-0.004871234168961293
2014q2,58.56581909212957,0.20840817001917564,1.5367325411845003,-0.03288764705081494,-0.05906838864039064,0.3743148533400547,-0.027525795677129646
2014q3,29.51514307935588,0.1990839699269019,3.04928218569097,-0.010510780423180516,-0.019881628400040385,0.37657655769901155,0.022376866627634426
2014q4,17.97448431284486,0.1904492660294209,5.007097752211146,0.010211385078517782,0.02031543038844168,0.37889657248261543,0.020722165501698298
2015q1,100.00203214033148,0.19127847628050043,0.8999817111086726,-0.004939342931800265,-0.00989718570613509,0.38327336803170203,-0.015150728010318047
2015q2,78.12212946793585,0.23966457097108412,1.1520423292729016,-0.01848627201657719,-0.033953226870222404,0.44018531933527233,-0.013546929084776924
2015q3,78.27192644880358,0.2399961943497987,1.1498375481899958,-0.01453461060468214,-0.027388526467470593,0.4522406757098965,0.00395166141189505
2015q4,23.6497726143616,0.23399688819424985,3.8055334174902997,-0.043307331268957805,-0.08199044821045458,0.44300835864827637,-0.028772720664275664
2016q1,80.08079466106408,0.238022020706037,1.1238649713819426,0.002920955525344727,0.00532325023196651,0.4337795512264821,0.046228286794302534
2016q2,82.41930154716927,0.23557375174021758,1.0919772226957327,0.006808555025250565,0.01221933320179397,0.4227848868717156,0.0038875994999058375
2016q3,78.01158627688665,0.23541879096003618,1.1536747846731747,0.0074320097526580624,0.013250524901170435,0.419727994934847,0.0006234547274074978
2016q4,81.96611826030298,0.23212538947385764,1.0980146664281882,0.003113437322473322,0.005592153266109718,0.4169285007035327,-0.00431857243018474
2017q1,86.20682705630432,0.22888844943862172,1.0440008416180107,-0.0011310983203860784,-0.0020465373516814537,0.41413620080763813,-0.0042445356428594
2017q2,42.83339949195097,0.23377262250016392,2.1011640698028726,0.0,0.0,0.4241782866533105,0.0011310983203860784
