date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2010q3,63.749152950743145,0.2287385528402599,1.411783464315832,0.05977095603453488,0.1572419643621859,0.6017521177540591,0.007345577468939574
2010q4,81.42766567559907,0.22690510133934957,1.105275452185408,0.06142645572949106,0.13797320123941678,0.509663512855322,0.0016554996949561807
2011q1,128.35033594056102,0.3497640948710307,0.7012058000508776,0.07750211795591302,0.1651621650551254,0.7453705355550005,0.016075662226421962
2011q2,129.95260978364374,0.4060704449027856,0.692560158274926,0.07324987822169265,-0.018711713057769887,-0.10373087069531377,-0.00425223973422037
2011q3,129.86342848744727,0.4256272417352252,0.6930357610934282,0.07970673351086603,-0.017692243993422636,-0.09447509237096653,0.006456855289173377
2011q4,126.11429696537128,0.3725078039921407,0.7136383595328005,0.08770877434771185,0.2983423551036239,1.267089368925763,0.008002040836845817
2012q1,65.96769303688015,0.3267728655690888,1.3643041897748986,0.08834606781315194,0.2562591137731377,0.9478466558686762,0.0006372934654400864
2012q2,31.927942194153328,0.331917394844485,2.818847498930917,0.17162619866286158,0.48490609700209175,0.9377867115573968,0.08328013084970964
2012q3,22.34415276105281,0.3337170259282229,4.027899422388275,0.25256369297075165,0.6922231665336046,0.9146471280057002,0.08093749430789007
2012q4,28.5063701678596,0.36596786475940646,3.1571890587975777,0.0,0.0,1.1974227669576898,-0.25256369297075165
