date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2011q4,7.698620318939258,0.37621437604561864,11.690406367825723,0.027069934309626047,0.06573442140251645,0.9135683171522673,0.020725102642110443
2012q1,29.08591604550804,0.3713573859479861,3.0942810898300515,0.009469789336415008,0.022059985774124713,0.865081403619695,-0.017600144973211038
2012q2,28.740788478242596,0.3595274466142219,3.1314380977450207,0.01177993554934543,0.02666986449214534,0.8139728984290683,0.0023101462129304223
2012q3,29.312119216202863,0.42135092648035155,3.070402359384875,0.002462051661477846,0.006492050696190153,1.1110374401953815,-0.009317883887867584
2012q4,7.896068732101015,0.4064495216736167,11.398077075255204,0.028564670427865577,0.07843712713136523,1.1160896424310072,0.026102618766387732
2013q1,29.087488488356797,0.4083757993252495,3.094113815843035,0.014735463926257393,0.03848103365650459,1.0664559295167177,-0.013829206501608184
2013q2,29.071577968858936,0.38705580775799303,3.095807186538231,0.013155908079760838,0.03437784947744967,1.0114198288560006,-0.001579555846496555
2013q3,28.162372763278416,0.38527261133491436,3.19575345289631,0.01124185981901225,0.028596729491202153,0.9800457241141485,-0.0019140482607485874
2013q4,7.522965475720362,0.38525575957360564,11.96336741016109,0.049557290881498677,0.1262659240765636,0.9815846189957963,0.03831543106248643
2014q1,28.568836076169642,0.3782926440885358,3.1502858485394314,0.01444195811228723,0.03536829660766477,0.9264371449213491,-0.035115332769211444
2014q2,29.674265500638693,0.37206630872142465,3.0329310087915364,0.014263174189532171,0.034218689799533686,0.8926218970486793,-0.0001787839227550582
2014q3,30.3548159673263,0.3652541495013656,2.9649331459256856,0.013021223145659375,0.03070130009628922,0.861192311184255,-0.0012419510438727958
2014q4,8.360371437485089,0.3621362892051896,10.765071943630437,0.054716895817790136,0.13115356924434673,0.8680219550525264,0.04169567267213076
2015q1,30.19362416505511,0.6886494172921748,2.980761749832019,0.016711453665764427,0.03833482409063804,1.5631736669587968,-0.03800544215202571
2015q2,31.301151678510166,1.01516254537916,2.875293565054016,0.016832273481857174,0.037444989042496525,2.258325378865067,0.00012081981609274664
2015q3,33.824461343472755,1.2647969992454582,2.6607962529274003,0.01289170068553666,0.027817882626347667,2.729195730602106,-0.0039405727963205146
2015q4,29.88660333102715,1.309900401403311,3.01138269220997,0.01750617789785022,0.03703340048416313,2.7710255455299553,0.00461447721231356
2016q1,26.26178824901967,1.3138884872539611,3.4270324300310975,0.02205372974965521,0.0457679485868981,2.7267034382017283,0.0045475518518049915
2016q2,53.45202556999133,0.573835329544916,1.683752842671077,-0.004804782939895222,-0.02300177240247676,2.747102171275242,-0.02685851268955043
2016q3,45.87569180545283,0.5782104804254948,1.9618232762934054,-0.005298456709390531,-0.025463785508839917,2.778814371819541,-0.0004936737694953086
