date,DayRec,DTA,StR,ROA,ROE,DTE,deltaROA
2010q1,8.685881285901441,0.14212167970788767,10.361642882004872,0.02014855726648015,0.03480890384592036,0.24553122181123715,-0.0441617773564842
2010q2,8.45559174684215,0.11886112918510026,10.64384406137059,0.020257218572734083,0.03398622465066822,0.19941735950631506,0.00010866130625393142
2010q3,8.412128084304667,0.08655901752106962,10.69883852195758,0.020608979254634473,0.033444693497881234,0.140469829907704,0.0003517606819003899
2010q4,8.36631230300764,0.07106107241789388,10.757427734038274,0.020951589664225813,0.032950273936538946,0.11175676117749872,0.00034261040959134015
2011q1,8.345876080645791,0.09505351093713023,10.783769029198902,0.01952597575573266,0.03214517621594492,0.15648446445096226,-0.0014256139084931514
2011q2,8.285277404858185,0.0929111265915777,10.862641720025847,0.02493001176689399,0.04242171507760708,0.15810058080443715,0.00540403601116133
2011q3,8.002068444947517,0.14782250833505814,11.247092001171989,0.027505089606159817,0.05244178865717875,0.2818415373984119,0.0025750778392658255
2011q4,8.26168370668011,0.14306045749816965,10.893663228383959,0.026538735679641514,0.05189591390985717,0.279751578065006,-0.0009663539265183027
2012q1,8.522327827005764,0.1385941389872483,10.560494952424355,0.025632394152021377,0.051357889191172096,0.2776916736859589,-0.0009063415276201366
2012q2,8.547520720548077,0.16318490976974928,10.52936903488771,0.026442409825120583,0.05980543313640147,0.3690792282038138,0.0008100156730992056
2012q3,8.57157842550816,0.1873753281557833,10.499816431961818,0.027239237960554975,0.07054699022325653,0.48528396655690464,0.0007968281354343923
